   0.00145   0.00341   8.97173   0.70631   0.15951   0.00000   0.42112   0.70932
   0.00195   0.00370  21.90480   1.19723   0.65448   0.00000   0.91481   1.20088
   0.00241   0.00397  39.05281   1.80629   1.26685   0.00000   1.52615   1.81047
   0.00282   0.00421  59.39211   2.50449   1.96787   0.15991   2.22633   2.50914
   0.00321   0.00445  82.46889   3.28433   2.75020   0.99243   3.00792   3.28941
   0.00358   0.00467 107.99681   4.13912   3.60721   1.87580   3.86428   4.14459
   0.00393   0.00488 135.18617   5.04914   4.51927   2.81308   4.77575   5.05498
   0.00427   0.00508 163.95160   6.01197   5.48396   3.80070   5.73991   6.01815
   0.00460   0.00528 193.94818   7.01879   6.49250   4.83005   6.74796   7.02529
   0.00491   0.00546 224.90520   8.06265   7.53796   5.89456   7.79297   8.06945
   0.00521   0.00564 256.61942   9.13814   8.61496   6.98912   8.86953   9.14523
   0.00551   0.00582 288.94693  10.24123   9.71946   8.10991   9.97364  10.24859
   0.00579   0.00599 321.78876  11.36910  10.84867   9.25427  11.10246  11.37672
   0.00607   0.00615 354.90732  12.51540  11.99624  10.41604  12.24968  12.52328
   0.00634   0.00632 388.08878  13.67410  13.15614  11.58928  13.40924  13.68221
   0.00660   0.00647 421.57944  14.85103  14.33423  12.77993  14.58700  14.85938
   0.00686   0.00662 455.24307  16.04232  15.52661  13.98418  15.77907  16.05088
   0.00711   0.00677 488.59973  17.23502  16.72036  15.18921  16.97252  17.24380
   0.00735   0.00692 522.26788  18.44496  17.93132  16.41086  18.18320  18.45395
   0.00253   0.00457   8.25009   0.66508   0.14168   0.00000   0.39140   0.66804
   0.00326   0.00499  18.93998   1.07771   0.55863   0.00000   0.80673   1.08113
   0.00392   0.00537  32.49142   1.57101   1.05546   0.00000   1.30225   1.57482
   0.00451   0.00573  48.05289   2.12156   1.60902   0.12561   1.85471   2.12572
   0.00507   0.00606  65.26363   2.72355   2.21366   0.77230   2.45838   2.72802
   0.00560   0.00637  83.90363   3.37180   2.86427   1.44583   3.10814   3.37654
   0.00611   0.00666 103.39499   4.05152   3.54615   2.14950   3.78924   4.05653
   0.00659   0.00694 123.69079   4.76120   4.25780   2.88091   4.50019   4.76645
   0.00705   0.00721 144.55658   5.49457   4.99299   3.63404   5.23473   5.50005
   0.00749   0.00747 165.81564   6.24685   5.74697   4.40443   5.98810   6.25254
   0.00792   0.00772 187.34157   7.01443   6.51614   5.18873   6.75670   7.02033
   0.00833   0.00796 209.04994   7.79474   7.29795   5.98455   7.53797   7.80083
   0.00873   0.00819 230.88733   8.58605   8.09067   6.79032   8.33020   8.59233
   0.00911   0.00842 252.70547   9.38414   8.89010   7.60195   9.12914   9.39059
   0.00949   0.00864 274.37265  10.18504   9.69227   8.41560   9.93087  10.19166
   0.00986   0.00885 296.07019  10.99321  10.50165   9.23578  10.73981  10.99999
   0.01021   0.00906 317.71695  11.80612  11.31571  10.06005  11.55346  11.81306
   0.01056   0.00926 339.00198  12.61497  12.12568  10.87969  12.36303  12.62206
   0.01090   0.00945 360.35056  13.43110  12.94287  11.70607  13.17984  13.43833
   0.00425   0.00612   7.58296   0.62588   0.12529   0.00000   0.36358   0.62886
