   0.02912   0.02386  -4.27308   0.65533   0.00000   0.00000   0.35646   0.65759
   0.03048   0.02470  -4.60207   0.70195   0.00000   0.00000   0.40527   0.70438
   0.03239   0.02585  -4.73629   0.78128   0.02700   0.00000   0.48765   0.78395
   0.03367   0.02661  -4.46622   0.84754   0.08934   0.00000   0.55594   0.85036
   0.03497   0.02735  -3.81160   0.92486   0.17536   0.00000   0.63532   0.92784
   0.03606   0.02796  -2.91742   0.99844   0.25142   0.00000   0.71060   1.00154
   0.03706   0.02851  -1.51913   1.07913   0.33571   0.00000   0.79287   1.08234
   0.03811   0.02907   0.27826   1.17081   0.43108   0.00000   0.88618   1.17414
   0.03899   0.02953   2.17444   1.25713   0.52039   0.00000   0.97388   1.26056
   0.03982   0.02995   4.47923   1.35029   0.61640   0.00000   1.06833   1.35381
   0.04047   0.03028   6.41314   1.42614   0.69448   0.00000   1.14520   1.42974
   0.04178   0.03093  11.33866   1.60880   0.88172   0.07199   1.32992   1.61254
   0.04286   0.03144  16.20026   1.78372   1.06044   0.24116   1.50654   1.78757
   0.04402   0.03197  22.39997   1.99901   1.27985   0.47519   1.72368   2.00297
   0.04518   0.03248  29.82632   2.24724   1.53229   0.73097   1.97378   2.25132
   0.04620   0.03291  37.31292   2.49149   1.78026   0.98458   2.21969   2.49568
   0.04719   0.03331  45.91923   2.76740   2.05984   1.26906   2.49722   2.77168
   0.04797   0.03361  53.69307   3.01501   2.31043   1.52371   2.74613   3.01935
   0.04890   0.03395  63.67999   3.33225   2.63123   1.84939   3.06494   3.33668
   0.04969   0.03423  73.26102   3.63647   2.93853   2.16090   3.37050   3.64097
   0.05038   0.03445  82.69045   3.93713   3.24198   2.46816   3.67238   3.94169
   0.05123   0.03472  95.15152   4.33602   3.64434   2.87527   4.07278   4.34065
   0.05199   0.03494 107.72145   4.74183   4.05336   3.28868   4.47998   4.74653
   0.05267   0.03512 120.19640   5.14903   4.46350   3.70288   4.88845   5.15378
